"","match.id","series.id","duration..s.","mode","map","team","win.","score","player","kills","deaths","X...","k.d","kills.per.10min","deaths.per.10min","player.score","player.spm","damage.dealt","event"
"1378","Mindfreak_Reciprocity_Hacienda_HP_1","mfrecip",700,"Hardpoint","Hacienda","Mindfreak","L",230,"Fighta",20,23,-3,0.87,17.14,19.71,4195,359.57,3926,"Vegas"
"1379","Mindfreak_Reciprocity_Hacienda_HP_1","mfrecip",700,"Hardpoint","Hacienda","Reciprocity","W",250,"Tommey",28,29,-1,0.97,24,24.86,4365,374.14,5979,"Vegas"
"1380","Mindfreak_Reciprocity_Hacienda_HP_1","mfrecip",700,"Hardpoint","Hacienda","Mindfreak","L",230,"Excite",27,28,-1,0.96,23.14,24,3455,296.14,5604,"Vegas"
"1381","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Mindfreak","W",6,"BuZZO",8,8,0,1,NA,NA,1495,NA,2041,"Vegas"
"1382","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Mindfreak","W",6,"Excite",6,7,-1,0.86,NA,NA,825,NA,1114,"Vegas"
"1383","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Mindfreak","W",6,"Fighta",2,6,-4,0.33,NA,NA,575,NA,582,"Vegas"
"1384","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Mindfreak","W",6,"Louqa",14,4,10,3.5,NA,NA,1805,NA,3061,"Vegas"
"1385","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Mindfreak","W",6,"Shockz",7,5,2,1.4,NA,NA,1225,NA,2174,"Vegas"
"1386","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Reciprocity","L",3,"Denz",7,8,-1,0.88,NA,NA,975,NA,1647,"Vegas"
"1387","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Reciprocity","L",3,"Seany",7,7,0,1,NA,NA,1035,NA,1469,"Vegas"
"1388","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Reciprocity","L",3,"Tommey",9,7,2,1.29,NA,NA,1225,NA,1887,"Vegas"
"1389","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Reciprocity","L",3,"Wuskin",5,7,-2,0.71,NA,NA,550,NA,1525,"Vegas"
"1390","Mindfreak_Reciprocity_Hacienda_SND_2","mfrecip",NA,"Search & Destroy","Hacienda","Reciprocity","L",3,"Zed",3,8,-5,0.38,NA,NA,665,NA,1525,"Vegas"
"1391","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Mindfreak","L",0,"BuZZO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1392","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Mindfreak","L",0,"Excite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1393","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Red Reserve","W",1,"Skrapz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1394","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Red Reserve","W",1,"Zer0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1395","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Mindfreak","L",0,"Shockz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1396","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Red Reserve","W",1,"Bance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1397","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Mindfreak","L",0,"Fighta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1398","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Mindfreak","L",0,"Louqa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1399","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Red Reserve","W",1,"Joee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1400","Mindfreak_Red Reserve__Control_3","mfred",NA,"Control",NA,"Red Reserve","W",1,"Rated",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1401","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Mindfreak","L",0,"Shockz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1402","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Mindfreak","L",0,"BuZZO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1403","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Mindfreak","L",0,"Excite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1404","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Red Reserve","W",100,"Bance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1405","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Mindfreak","L",0,"Fighta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1406","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Mindfreak","L",0,"Louqa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1407","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Red Reserve","W",100,"Skrapz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1408","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Red Reserve","W",100,"Zer0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1409","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Red Reserve","W",100,"Joee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1410","Mindfreak_Red Reserve__HP_1","mfred",NA,"Hardpoint",NA,"Red Reserve","W",100,"Rated",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1411","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Mindfreak","L",0,"Shockz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1412","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Bance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1413","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Joee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1414","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Rated",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1415","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Skrapz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1416","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Red Reserve","W",1,"Zer0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1417","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Mindfreak","L",0,"BuZZO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1418","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Mindfreak","L",0,"Excite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1419","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Mindfreak","L",0,"Fighta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1420","Mindfreak_Red Reserve__SND_2","mfred",NA,"Search & Destroy",NA,"Mindfreak","L",0,"Louqa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"1421","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Mindfreak","L",177,"Excite",20,21,-1,0.95,19.67,20.66,2680,263.61,3617,"Vegas"
"1422","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Mindfreak","L",177,"Fighta",23,24,-1,0.96,22.62,23.61,3350,329.51,4767,"Vegas"
"1423","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Mindfreak","L",177,"Louqa",27,25,2,1.08,26.56,24.59,3845,378.2,6034,"Vegas"
"1424","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Team Sween","W",250,"Qwiker",18,21,-3,0.86,17.7,20.66,2690,264.59,3938,"Vegas"
"1425","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Team Sween","W",250,"Nolson",24,20,4,1.2,23.61,19.67,3470,341.31,4647,"Vegas"
"1426","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Mindfreak","L",177,"BuZZO",17,19,-2,0.89,16.72,18.69,2545,250.33,4673,"Vegas"
"1427","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Team Sween","W",250,"Braaain",26,17,9,1.53,25.57,16.72,3970,390.49,5074,"Vegas"
"1428","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Team Sween","W",250,"Dylan",23,24,-1,0.96,22.62,23.61,3730,366.89,4749,"Vegas"
"1429","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Mindfreak","L",177,"Shockz",18,20,-2,0.9,17.7,19.67,2815,276.89,4368,"Vegas"
"1430","Mindfreak_Team Sween_Gridlock_HP_1","mfsween",610,"Hardpoint","Gridlock","Team Sween","W",250,"Weeman",19,23,-4,0.83,18.69,22.62,3355,330,4692,"Vegas"
"1431","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Team Sween","W",6,"Braaain",5,5,0,1,NA,NA,1370,NA,1369,"Vegas"
"1432","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Team Sween","W",6,"Nolson",15,2,13,7.5,NA,NA,1570,NA,2547,"Vegas"
"1433","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Team Sween","W",6,"Dylan",7,5,2,1.4,NA,NA,1475,NA,1525,"Vegas"
"1434","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Team Sween","W",6,"Weeman",10,5,5,2,NA,NA,1350,NA,1639,"Vegas"
"1435","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Mindfreak","L",3,"BuZZO",0,8,-8,0,NA,NA,75,NA,463,"Vegas"
"1436","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Mindfreak","L",3,"Excite",3,8,-5,0.38,NA,NA,525,NA,1079,"Vegas"
"1437","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Mindfreak","L",3,"Fighta",4,9,-5,0.44,NA,NA,635,NA,949,"Vegas"
"1438","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Mindfreak","L",3,"Louqa",8,7,1,1.14,NA,NA,1125,NA,1819,"Vegas"
"1439","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Mindfreak","L",3,"Shockz",8,9,-1,0.89,NA,NA,1415,NA,1739,"Vegas"
"1440","Mindfreak_Team Sween_Hacienda_SND_2","mfsween",NA,"Search & Destroy","Hacienda","Team Sween","W",6,"Qwiker",5,5,0,1,NA,NA,1455,NA,1040,"Vegas"
"1441","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Mindfreak","L",1,"Louqa",14,19,-5,0.74,12.54,17.01,2600,232.84,3162,"Vegas"
"1442","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Mindfreak","L",1,"Shockz",16,17,-1,0.94,14.33,15.22,2690,240.9,3213,"Vegas"
"1443","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Team Sween","W",3,"Weeman",16,15,1,1.07,14.33,13.43,2625,235.07,3381,"Vegas"
"1444","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Mindfreak","L",1,"Fighta",16,18,-2,0.89,14.33,16.12,2600,232.84,2746,"Vegas"
"1445","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Mindfreak","L",1,"Excite",9,19,-10,0.47,8.06,17.01,1800,161.19,2963,"Vegas"
"1446","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Mindfreak","L",1,"BuZZO",10,17,-7,0.59,8.96,15.22,1500,134.33,3064,"Vegas"
"1447","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Team Sween","W",3,"Nolson",23,10,13,2.3,20.6,8.96,3675,329.1,4167,"Vegas"
"1448","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Team Sween","W",3,"Dylan",21,16,5,1.31,18.81,14.33,3775,338.06,4086,"Vegas"
"1449","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Team Sween","W",3,"Qwiker",17,11,6,1.55,15.22,9.85,2695,241.34,3381,"Vegas"
"1450","Mindfreak_Team Sween_Seaside_Control_3","mfsween",670,"Control","Seaside","Team Sween","W",3,"Braaain",15,12,3,1.25,13.43,10.75,2555,228.81,2495,"Vegas"
"1451","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","eUnited","L",2,"JKap",20,20,0,1,14.29,14.29,3230,230.71,4208,"Vegas"
"1452","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","OpTicGaming","W",3,"Karma",21,23,-2,0.91,15,16.43,3485,248.93,5786,"Vegas"
"1453","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","OpTicGaming","W",3,"Dashy",23,15,8,1.53,16.43,10.71,3485,248.93,5786,"Vegas"
"1454","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","OpTicGaming","W",3,"TJHaly",20,24,-4,0.83,14.29,17.14,3025,216.07,4847,"Vegas"
"1455","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","eUnited","L",2,"Abezy",24,23,1,1.04,17.14,16.43,4150,296.43,5322,"Vegas"
"1456","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","eUnited","L",2,"Clayster",15,20,-5,0.75,10.71,14.29,2500,178.57,3990,"Vegas"
"1457","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","eUnited","L",2,"Prestinni",26,27,-1,0.96,18.57,19.29,3900,278.57,4720,"Vegas"
"1458","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","eUnited","L",2,"Arcitys",19,23,-4,0.83,13.57,16.43,2825,201.79,4784,"Vegas"
"1459","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","OpTicGaming","W",3,"Crimsix",21,24,-3,0.88,15,17.14,3660,261.43,4921,"Vegas"
"1460","OpTicGaming_eUnited_Arsenal_Control_3","ogeu2",840,"Control","Arsenal","OpTicGaming","W",3,"Scump",28,17,11,1.65,20,12.14,4090,292.14,4653,"Vegas"
"1461","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","OpTicGaming","W",6,"Karma",10,8,2,1.25,NA,NA,1375,NA,2048,"Vegas"
"1462","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","OpTicGaming","W",6,"Dashy",9,3,6,3,NA,NA,1175,NA,1313,"Vegas"
"1463","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","eUnited","L",3,"Arcitys",2,8,-6,0.25,NA,NA,425,NA,1110,"Vegas"
"1464","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","eUnited","L",3,"Clayster",8,5,3,1.6,NA,NA,1250,NA,1738,"Vegas"
"1465","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","eUnited","L",3,"Abezy",6,7,-1,0.86,NA,NA,1090,NA,1716,"Vegas"
"1466","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","eUnited","L",3,"Prestinni",8,9,-1,0.89,NA,NA,1005,NA,1565,"Vegas"
"1467","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","OpTicGaming","W",6,"Scump",4,5,-1,0.8,NA,NA,1145,NA,957,"Vegas"
"1468","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","OpTicGaming","W",6,"Crimsix",9,5,4,1.8,NA,NA,1300,NA,1694,"Vegas"
"1469","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","eUnited","L",3,"JKap",5,7,-2,0.71,NA,NA,775,NA,1036,"Vegas"
"1470","OpTicGaming_eUnited_Arsenal_SND_2","ogeu2",NA,"Search & Destroy","Arsenal","OpTicGaming","W",6,"TJHaly",6,8,-2,0.75,NA,NA,825,NA,2154,"Vegas"
"1471","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","OpTicGaming","W",6,"TJHaly",3,4,-1,0.75,NA,NA,950,NA,1018,"Vegas"
"1472","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","eUnited","L",1,"Arcitys",6,6,0,1,NA,NA,700,NA,1488,"Vegas"
"1473","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","eUnited","L",1,"Abezy",4,7,-3,0.57,NA,NA,515,NA,832,"Vegas"
"1474","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","eUnited","L",1,"JKap",1,6,-5,0.17,NA,NA,200,NA,521,"Vegas"
"1475","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","OpTicGaming","W",6,"Scump",9,5,4,1.8,NA,NA,1290,NA,1195,"Vegas"
"1476","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","OpTicGaming","W",6,"Dashy",9,1,8,9,NA,NA,1250,NA,1064,"Vegas"
"1477","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","eUnited","L",1,"Prestinni",2,6,-4,0.33,NA,NA,415,NA,768,"Vegas"
"1478","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","eUnited","L",1,"Clayster",4,6,-2,0.67,NA,NA,425,NA,559,"Vegas"
"1479","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","OpTicGaming","W",6,"Crimsix",5,3,2,1.67,NA,NA,875,NA,1510,"Vegas"
"1480","OpTicGaming_eUnited_Frequency_SND_2","ogeu",NA,"Search & Destroy","Frequency","OpTicGaming","W",6,"Karma",7,3,4,2.33,NA,NA,865,NA,1126,"Vegas"
"1481","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","eUnited","W",3,"Clayster",14,12,2,1.17,18.26,15.65,2600,339.13,3380,"Vegas"
"1482","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","eUnited","W",3,"Abezy",13,12,1,1.08,16.96,15.65,2425,316.3,2674,"Vegas"
"1483","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","eUnited","W",3,"Prestinni",16,14,2,1.14,20.87,18.26,2350,306.52,3066,"Vegas"
"1484","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","eUnited","W",3,"JKap",11,9,2,1.22,14.35,11.74,2400,313.04,2216,"Vegas"
"1485","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","OpTicGaming","L",0,"Dashy",10,12,-2,0.83,13.04,15.65,1800,234.78,2240,"Vegas"
"1486","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","eUnited","W",3,"Arcitys",15,10,5,1.5,19.57,13.04,2825,368.48,3353,"Vegas"
"1487","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","OpTicGaming","L",0,"TJHaly",11,14,-3,0.79,14.35,18.26,1275,166.3,2845,"Vegas"
"1488","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","OpTicGaming","L",0,"Karma",13,15,-2,0.87,16.96,19.57,1625,211.96,2914,"Vegas"
"1489","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","OpTicGaming","L",0,"Scump",13,13,0,1,16.96,16.96,2235,291.52,2628,"Vegas"
"1490","OpTicGaming_eUnited_Gridlock_Control_3","ogeu",460,"Control","Gridlock","OpTicGaming","L",0,"Crimsix",12,15,-3,0.8,15.65,19.57,1675,218.48,3364,"Vegas"
"1491","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","OpTicGaming","W",250,"Karma",21,26,-5,0.81,19.47,24.11,3505,325.04,4640,"Vegas"
"1492","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","OpTicGaming","W",250,"Dashy",37,23,14,1.61,34.31,21.33,5050,468.32,5929,"Vegas"
"1493","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","eUnited","L",197,"Abezy",21,29,-8,0.72,19.47,26.89,3770,349.61,4457,"Vegas"
"1494","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","eUnited","L",197,"Clayster",24,30,-6,0.8,22.26,27.82,3840,356.11,4705,"Vegas"
"1495","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","eUnited","L",197,"Prestinni",27,28,-1,0.96,25.04,25.97,4015,372.33,4877,"Vegas"
"1496","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","eUnited","L",197,"Arcitys",31,21,10,1.48,28.75,19.47,5195,481.76,6396,"Vegas"
"1497","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","OpTicGaming","W",250,"Crimsix",29,25,4,1.16,26.89,23.18,3595,333.38,5224,"Vegas"
"1498","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","OpTicGaming","W",250,"TJHaly",21,24,-3,0.88,19.47,22.26,3195,296.29,5057,"Vegas"
"1499","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","eUnited","L",197,"JKap",19,27,-8,0.7,17.62,25.04,2835,262.91,4461,"Vegas"
"1500","OpTicGaming_eUnited_Hacienda_HP_4","ogeu",647,"Hardpoint","Hacienda","OpTicGaming","W",250,"Scump",29,23,6,1.26,26.89,21.33,4845,449.3,5464,"Vegas"
"1501","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","OpTicGaming","W",250,"Dashy",31,20,11,1.55,27.27,17.6,4275,376.1,6355,"Vegas"
"1502","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","eUnited","L",245,"JKap",21,26,-5,0.81,18.48,22.87,4035,354.99,5025,"Vegas"
"1503","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","OpTicGaming","W",250,"Scump",30,24,6,1.25,26.39,21.11,4970,437.24,5244,"Vegas"
"1504","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","eUnited","L",246,"Prestinni",24,31,-7,0.77,21.11,27.27,3990,351.03,5351,"Vegas"
"1505","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","eUnited","L",246,"JKap",17,28,-11,0.61,14.96,24.63,2595,228.3,3547,"Vegas"
"1506","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","OpTicGaming","W",250,"TJHaly",24,28,-4,0.86,21.11,24.63,3895,342.67,5433,"Vegas"
"1507","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","eUnited","L",245,"Abezy",28,25,3,1.12,24.63,21.99,4345,382.26,5277,"Vegas"
"1508","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","eUnited","L",245,"Arcitys",28,23,5,1.22,24.63,20.23,4580,402.93,6402,"Vegas"
"1509","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","OpTicGaming","W",250,"Karma",29,23,6,1.26,25.51,20.23,4020,353.67,4906,"Vegas"
"1510","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","OpTicGaming","W",250,"Karma",28,25,3,1.12,24.63,21.99,4225,371.7,5564,"Vegas"
"1511","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","eUnited","L",246,"Arcitys",32,22,10,1.45,28.15,19.35,3405,299.56,6442,"Vegas"
"1512","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","OpTicGaming","W",250,"TJHaly",21,28,-7,0.75,18.48,24.63,3090,271.85,4898,"Vegas"
"1513","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","eUnited","L",245,"Prestinni",18,34,-16,0.53,15.84,29.91,2395,210.7,3959,"Vegas"
"1514","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","eUnited","L",246,"Clayster",25,22,3,1.14,21.99,19.35,3775,332.11,5480,"Vegas"
"1515","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","eUnited","L",245,"Clayster",33,28,5,1.18,29.03,24.63,4660,409.97,6286,"Vegas"
"1516","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","OpTicGaming","W",250,"Crimsix",30,24,6,1.25,26.39,21.11,4400,387.1,5984,"Vegas"
"1517","OpTicGaming_eUnited_Seaside_HP_1","ogeu",682,"Hardpoint","Seaside","OpTicGaming","W",250,"Crimsix",30,26,4,1.15,26.39,22.87,4310,379.18,5387,"Vegas"
"1518","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","OpTicGaming","W",250,"Scump",21,28,-7,0.75,18.48,24.63,3690,324.63,4293,"Vegas"
"1519","OpTicGaming_eUnited_Seaside_HP_12","ogeu2",682,"Hardpoint","Seaside","OpTicGaming","W",250,"Dashy",30,23,7,1.3,26.39,20.23,4530,398.53,6611,"Vegas"
